Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Local_Authority_(District),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident
2.02E+12,497167,188058,-0.598992,51.583017,43,3,1,2,5,477,6,42,6,60,3,4,6,924,0,0,6,1,2,0,0,2,1
2.02E+12,483048,241523,-0.789906,52.065876,43,3,1,1,6,479,5,140,6,30,3,4,5,9,0,0,1,1,1,0,0,1,2
2.02E+12,436274,173246,-1.479295,51.457036,43,3,2,1,4,471,3,338,6,60,3,4,4,4000,0,0,1,1,2,0,0,2,1
2.02E+12,501281,178898,-0.54227,51.499958,43,3,2,2,6,473,6,7302,6,30,3,4,6,7302,0,0,4,8,2,0,0,1,1
2.02E+12,471515,168797,-0.97304,51.413693,43,3,2,2,7,472,3,33,3,70,1,2,1,4,0,0,4,2,2,0,0,2,1
2.02E+12,480653,168936,-0.841642,51.413717,43,3,2,2,1,475,3,329,6,30,3,2,6,7515,0,5,4,1,2,0,0,1,1
2.02E+12,453200,167236,-1.236601,51.401668,43,3,2,1,6,471,3,4,1,40,1,4,6,7152,0,0,1,1,1,0,0,1,1
2.02E+12,451981,203516,-1.24877,51.727964,43,3,3,2,7,483,3,423,3,70,1,2,3,4144,0,0,1,1,1,0,0,1,1
2.02E+12,488144,196446,-0.727074,51.6599,43,3,2,1,2,480,5,108,6,30,6,4,6,1792,0,0,1,1,2,0,0,1,1
2.02E+12,492077,233683,-0.660336,51.993982,43,3,1,3,1,479,6,1043,6,60,3,4,6,1043,0,0,6,1,1,0,0,2,1
2.02E+12,494091,181415,-0.64515,51.523825,43,3,2,1,6,473,6,7302,6,30,3,4,6,7302,0,8,1,1,1,0,0,1,1
2.02E+12,500916,178195,-0.547728,51.493704,43,2,2,2,6,473,3,4,3,40,6,2,4,470,0,5,1,1,1,0,0,1,1
2.02E+12,486714,219245,-0.742056,51.865064,43,3,3,3,5,476,6,1501,6,30,3,4,6,1501,0,0,1,1,4,0,0,2,1
2.02E+12,503745,180518,-0.506308,51.514073,43,2,2,1,6,477,6,953,6,30,8,4,6,953,0,0,1,1,1,0,0,2,1
2.02E+12,497149,181713,-0.601004,51.525986,43,3,3,3,6,473,6,7302,6,30,6,4,6,7302,0,0,1,1,1,0,0,1,1
2.02E+12,451328,206194,-1.25783,51.752101,43,3,1,1,6,482,6,320,6,20,6,4,3,420,0,4,4,1,1,0,0,1,1
2.02E+12,470258,167246,-0.991418,51.399906,43,3,4,3,1,475,6,7508,6,40,3,4,6,7508,0,0,1,1,1,0,0,2,1
2.02E+12,497371,181619,-0.597831,51.525103,43,3,2,1,6,473,6,7302,6,30,3,4,6,7302,0,0,1,1,2,0,0,1,1
2.02E+12,497332,179985,-0.598844,51.510422,43,3,2,1,6,473,6,7302,3,30,3,4,3,4,0,0,1,1,1,0,0,1,2
2.02E+12,497033,180063,-0.60313,51.511174,43,3,2,1,1,473,6,7302,6,30,6,2,3,4,0,5,4,2,2,0,0,1,1
2.02E+12,472714,172057,-0.955136,51.442848,43,3,2,1,6,472,3,327,6,30,6,2,6,7201,0,0,1,1,1,0,0,1,1
2.02E+12,447372,165300,-1.320633,51.384776,43,3,2,2,7,471,3,339,1,40,1,4,6,7139,0,0,1,1,1,0,0,1,1
2.02E+12,484413,173580,-0.786485,51.45492,43,2,2,1,3,470,4,3018,6,60,3,4,6,7001,0,0,1,1,1,0,0,2,1
2.02E+12,449653,170672,-1.287106,51.432881,43,2,2,1,3,471,4,4009,6,50,3,4,6,7117,0,0,1,1,2,0,0,2,1
2.02E+12,454217,166806,-1.222048,51.397705,43,3,2,1,2,471,3,4,6,40,1,4,6,7152,0,0,1,1,1,0,0,2,2
2.02E+12,486969,237974,-0.733624,52.033374,43,1,2,1,5,479,4,4034,3,70,3,4,6,1069,0,0,4,1,1,0,0,2,1
2.02E+12,496125,181659,-0.615775,51.525676,43,3,2,1,7,473,3,355,3,30,3,4,6,7302,0,4,4,1,2,0,0,1,1
2.02E+12,498521,179741,-0.581784,51.508022,43,3,2,2,7,473,3,4,1,30,1,2,3,412,0,0,4,1,2,0,0,1,1
2.02E+12,493884,181736,-0.648047,51.526745,43,3,2,2,4,473,6,7302,3,30,3,4,6,7302,0,0,1,1,1,0,0,1,1
2.02E+12,496152,181521,-0.615424,51.524431,43,3,1,2,5,473,3,355,3,30,3,2,6,7302,0,5,4,1,1,0,0,1,1
2.02E+12,451524,189848,-1.257397,51.605123,43,3,2,1,5,484,6,189,6,30,3,4,4,4493,0,1,1,1,1,0,0,1,2
2.02E+12,494367,182344,-0.640924,51.53213,43,3,1,1,6,473,6,7301,6,30,3,4,6,7301,0,0,1,1,1,0,0,1,1
2.02E+12,473304,173131,-0.946426,51.452427,43,3,3,1,3,472,3,329,6,30,3,4,6,7201,0,0,1,1,1,0,0,1,1
2.02E+12,445088,200697,-1.348929,51.703214,43,3,1,1,2,483,3,420,1,60,1,4,3,338,0,0,1,1,1,0,0,2,1
2.02E+12,470112,173682,-0.992246,51.457785,43,3,2,1,4,472,6,7201,2,30,6,4,6,7201,0,0,1,1,1,0,0,1,2
2.02E+12,472400,173301,-0.959399,51.454072,43,3,2,5,6,472,3,329,6,30,3,2,6,7201,0,5,1,1,1,0,0,1,2
2.02E+12,486578,239057,-0.739048,52.04317,43,3,2,2,4,479,5,146,3,70,1,4,6,1069,0,0,1,1,2,0,0,2,1
2.02E+12,452335,167444,-1.249004,51.403618,43,3,2,1,5,471,3,4,6,30,3,4,6,7152,0,4,1,1,1,0,0,1,2
2.02E+12,481909,168760,-0.823627,51.411955,43,3,2,1,2,475,3,329,6,30,3,4,6,7515,0,5,1,1,1,0,0,1,1
2.02E+12,499509,179841,-0.567524,51.508748,43,3,1,2,7,473,6,7302,6,30,3,4,6,7302,0,0,4,3,2,0,0,1,1
2.02E+12,474640,172529,-0.927331,51.446841,43,3,2,1,2,475,4,3350,6,30,3,4,6,7504,0,0,1,1,1,0,0,1,1
2.02E+12,452330,166964,-1.249146,51.399303,43,2,2,1,3,471,6,7152,6,30,3,4,6,7152,0,0,4,1,1,0,0,1,1
2.02E+12,468617,172903,-1.013911,51.450964,43,3,2,2,2,472,6,7201,6,30,6,4,6,7201,0,0,4,8,2,0,0,1,1
2.02E+12,496310,217166,-0.603315,51.844806,43,3,2,2,4,476,4,489,6,60,3,4,5,79,0,0,1,2,2,0,0,2,1
2.02E+12,485995,235376,-0.748471,52.010173,43,3,2,1,1,479,6,438,6,30,2,4,6,438,0,0,4,1,2,0,0,1,1
2.02E+12,488272,231666,-0.716257,51.976469,43,3,2,1,3,476,3,4146,1,60,1,4,5,162,0,0,4,2,2,0,0,2,1
2.02E+12,484015,185956,-0.789265,51.566233,43,3,2,1,5,480,3,4155,6,30,3,4,6,1967,0,0,1,1,1,0,0,1,1
2.02E+12,483824,236494,-0.779821,52.020554,43,3,2,1,6,479,5,8006,3,70,3,4,6,1056,0,0,1,3,2,0,0,1,1
2.02E+12,485018,162875,-0.780343,51.358594,43,2,2,3,7,470,3,3095,6,60,3,4,6,7005,0,8,1,1,1,0,0,2,1
2.02E+12,481793,214971,-0.814516,51.827386,43,3,2,1,4,476,3,413,6,30,6,2,3,4157,0,5,4,2,2,0,0,1,1
2.02E+12,486821,238212,-0.735721,52.035537,43,3,2,1,4,479,4,4034,3,70,1,4,5,8007,0,0,4,1,1,0,0,2,1
2.02E+12,480823,241068,-0.822465,52.062115,43,3,1,1,4,479,5,140,6,30,3,4,6,1129,0,0,1,1,2,0,0,1,1
2.02E+12,487340,241515,-0.727314,52.065144,43,3,2,1,4,479,5,144,6,60,3,4,6,1158,0,0,1,1,2,0,0,1,1
2.02E+12,481842,212431,-0.814405,51.804547,43,3,1,1,5,476,6,1996,6,30,3,4,6,1996,0,0,1,4,1,0,0,1,1
2.02E+12,486366,240475,-0.741781,52.055949,43,3,2,2,5,479,5,159,6,60,3,4,6,1145,0,0,1,1,1,0,0,1,1
2.02E+12,489794,238082,-0.692426,52.033896,43,3,2,1,1,479,3,421,3,70,1,4,3,4146,0,0,1,1,2,0,0,2,1
2.02E+12,475647,171646,-0.913032,51.43877,43,3,2,1,2,475,3,329,6,30,3,4,6,7504,0,0,1,1,1,0,0,1,2
2.02E+12,450702,200149,-1.267776,51.69781,43,3,2,1,4,483,3,4183,6,50,3,4,3,34,0,0,1,1,1,0,0,2,1
2.02E+12,482417,211855,-0.806204,51.799285,43,2,1,1,3,476,5,173,1,30,1,4,6,1996,0,0,1,1,1,0,0,1,2
2.02E+12,482366,196964,-0.810464,51.665432,43,3,2,1,2,480,3,4010,6,50,3,4,5,92,0,0,6,1,1,0,0,2,1
2.02E+12,466290,172644,-1.047442,51.448913,43,3,2,3,7,471,6,7155,6,30,3,4,6,7155,0,0,1,1,1,0,0,1,1
2.02E+12,486192,180771,-0.759132,51.519295,43,3,2,1,6,474,3,4,6,40,3,4,6,7408,0,0,1,1,1,0,0,1,2
2.02E+12,477268,209995,-0.881271,51.783298,43,3,2,1,6,476,5,70,6,50,3,4,5,63,0,0,6,8,2,0,0,2,1
2.02E+12,473826,171129,-0.939333,51.434362,43,3,2,1,5,475,4,3350,1,30,1,4,6,7504,0,0,1,1,1,0,0,1,1
2.02E+12,485380,193421,-0.767761,51.633133,43,3,1,2,4,480,6,4809,6,30,6,2,6,1970,0,5,1,1,1,0,0,1,1
2.02E+12,493732,181006,-0.650432,51.520208,43,3,2,1,6,473,3,4,3,40,6,2,6,7302,0,0,4,1,1,0,0,1,1
2.02E+12,498596,179726,-0.580708,51.507875,43,3,2,3,4,473,3,4,1,30,1,2,3,412,0,5,4,1,1,0,0,1,1
2.02E+12,487529,234708,-0.726297,52.003929,43,3,3,2,7,479,4,4034,3,40,1,4,5,150,0,0,1,1,1,0,0,1,1
2.02E+12,476356,172626,-0.902622,51.447485,43,3,2,2,2,475,6,7517,6,40,3,4,6,7517,0,0,1,8,2,0,0,1,1
2.02E+12,487204,243737,-0.72873,52.085137,43,3,2,1,5,479,5,140,6,30,2,4,5,132,0,0,1,1,1,0,0,1,2
2.02E+12,453137,204307,-1.231913,51.734968,43,3,1,1,7,482,6,320,6,20,3,4,3,4158,0,0,1,1,1,0,0,1,2
2.02E+12,455285,219291,-1.198427,51.869471,43,3,2,3,1,481,3,34,1,60,1,2,1,40,0,0,1,1,1,0,0,2,1
2.02E+12,496299,180216,-0.613662,51.512675,43,3,2,2,6,473,3,4,6,30,3,4,6,7302,0,0,1,1,1,0,0,1,1
2.02E+12,487063,236699,-0.732578,52.021899,43,3,2,1,5,479,6,1069,6,30,1,4,6,1069,0,0,1,1,1,0,0,1,1
2.02E+12,485564,242897,-0.752868,52.077843,43,3,2,1,4,479,5,140,6,40,3,4,6,1145,0,0,1,1,1,0,0,1,2
2.02E+12,480594,182782,-0.839336,51.538199,43,2,2,1,7,474,3,4130,6,60,6,4,6,7407,0,0,1,1,1,0,0,2,1
2.02E+12,488825,237813,-0.706618,52.031634,43,3,2,1,7,479,3,421,3,70,1,4,5,9009,0,0,1,1,1,0,0,2,1
2.02E+12,486277,167036,-0.761256,51.395811,43,3,2,1,4,470,6,7002,6,30,3,4,6,7002,0,0,1,1,1,0,0,1,1
2.02E+12,486897,239285,-0.734341,52.04517,43,3,1,1,1,479,5,146,3,70,1,4,6,1158,0,0,1,1,1,0,0,2,1
2.02E+12,484443,238474,-0.770314,52.038259,43,3,2,1,5,479,6,1098,6,30,6,4,6,1098,0,0,1,1,1,0,0,1,1
2.02E+12,489112,236756,-0.70271,52.022087,43,3,1,1,1,479,5,149,6,60,1,4,5,40,0,0,4,1,1,0,0,2,1
2.02E+12,486364,235900,-0.742964,52.014826,43,3,1,1,2,479,6,1069,6,30,3,4,6,1069,0,0,7,1,1,0,0,2,2
2.02E+12,481791,213677,-0.81485,51.815755,43,2,1,1,6,476,6,1996,6,30,3,4,6,1996,0,0,1,1,1,0,0,1,1
2.02E+12,484690,191235,-0.778256,51.613587,43,3,1,1,4,480,3,4010,1,40,1,4,6,1970,0,4,7,1,1,0,0,1,1
2.02E+12,485509,238340,-0.75481,52.036891,43,2,2,1,5,479,5,146,3,70,1,4,5,157,0,0,1,1,1,0,0,1,1
2.02E+12,451169,206850,-1.260036,51.758013,43,3,2,1,1,482,3,4144,6,20,3,4,3,4165,0,8,4,1,1,0,0,1,1
2.02E+12,447475,218358,-1.311979,51.8618,43,3,2,2,2,485,3,4095,6,50,6,4,4,4027,0,0,1,1,1,0,0,2,1
2.02E+12,482135,214045,-0.809774,51.819013,43,3,2,1,4,476,5,176,6,30,8,4,6,1996,0,0,4,1,1,0,0,1,1
2.02E+12,473161,173176,-0.948475,51.45285,43,3,2,1,3,472,3,329,6,30,6,2,3,4,0,5,1,1,1,0,0,1,2
2.02E+12,502289,180968,-0.527153,51.518383,43,2,1,1,2,477,4,470,6,40,3,4,6,953,0,0,1,1,2,0,0,2,1
2.02E+12,473851,224320,-0.927742,51.912533,43,3,3,3,7,476,5,30,6,60,3,4,6,1530,0,0,1,1,2,0,0,2,1
2.02E+12,483273,235899,-0.787993,52.015289,43,3,2,1,2,479,5,8006,6,60,3,4,6,1056,0,0,1,1,2,0,0,2,1
2.02E+12,483365,240210,-0.785603,52.054026,43,3,2,1,1,479,3,422,3,70,1,4,5,9006,0,0,1,1,1,0,0,1,1
2.02E+12,445117,200693,-1.34851,51.703176,43,2,3,3,3,483,3,420,3,70,1,4,3,338,0,0,4,1,1,0,0,2,1
2.02E+12,468606,174178,-1.013823,51.462429,43,3,2,1,6,472,3,329,1,30,1,4,6,7201,0,4,4,1,1,0,0,1,2
2.02E+12,471240,172168,-0.976318,51.444033,43,3,2,2,7,472,3,33,3,40,6,2,3,33,0,5,5,1,2,0,0,1,1
2.02E+12,479962,177876,-0.849557,51.494184,43,3,3,1,6,475,3,4,6,40,3,4,3,3032,0,0,1,1,1,0,0,2,1
2.02E+12,504470,181680,-0.495519,51.524384,43,3,1,1,1,477,4,470,6,40,3,4,6,953,0,0,6,1,1,0,7,2,1
2.02E+12,443779,165952,-1.372181,51.390925,43,3,1,1,5,471,6,7122,6,60,3,4,6,7122,0,0,1,1,1,0,0,2,1
2.02E+12,485077,184731,-0.774243,51.555062,43,3,2,1,6,474,3,404,1,70,1,4,3,308,0,0,1,1,1,0,0,2,1
2.02E+12,484802,238741,-0.765015,52.040604,43,3,2,5,5,479,6,8106,3,30,6,4,6,1098,0,0,4,1,1,0,0,1,1
2.02E+12,497402,181893,-0.597308,51.527561,43,3,2,1,5,473,6,7302,1,30,1,4,6,7302,0,0,1,1,1,0,0,2,1
2.02E+12,498651,181411,-0.579444,51.523011,43,3,1,1,5,473,6,7302,6,30,3,4,6,7302,0,0,1,1,1,0,0,1,2
2.02E+12,487980,233976,-0.719916,51.997279,43,3,2,1,5,479,5,134,6,30,3,4,6,1027,0,0,4,1,1,0,0,1,1
2.02E+12,469591,234164,-0.987675,52.001575,43,3,1,1,3,476,3,413,6,30,3,4,6,1941,0,0,1,1,1,0,0,1,1
2.02E+12,495466,183025,-0.624901,51.538067,43,3,2,1,1,477,6,7301,6,30,3,4,6,7301,0,0,1,1,1,0,0,1,2
2.02E+12,484709,168511,-0.783437,51.409306,43,3,2,1,7,470,6,7002,1,30,1,4,6,7002,0,0,1,1,1,0,0,2,1
2.02E+12,465398,171751,-1.060441,51.440988,43,3,1,1,2,471,3,4,3,40,6,2,6,7155,0,5,1,4,1,0,0,1,1
2.02E+12,469436,172449,-1.002215,51.446783,43,3,2,1,3,472,3,4,6,30,3,4,6,7201,0,5,1,1,2,0,0,1,1
2.02E+12,474414,173367,-0.930406,51.454405,43,3,2,1,4,475,6,7504,6,30,6,4,6,7504,0,0,1,1,1,0,0,1,1
2.02E+12,495700,203168,-0.616024,51.719088,43,3,3,1,1,478,6,2002,6,30,3,4,6,2002,0,0,1,1,1,0,0,1,1
2.02E+12,472497,169438,-0.958793,51.419331,43,3,2,1,2,472,6,7201,6,30,3,4,6,7201,0,4,4,1,2,0,0,1,1
2.02E+12,471076,169910,-0.979129,51.423754,43,3,2,1,3,472,3,33,3,40,3,4,6,7201,0,0,4,1,1,0,0,1,1
